"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
86,24-12-14,Uttar Pradesh,Kanpur,"M/S Associated Chem Pvt Ltd, Fazalganj, Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.88,35.31,216.78,NA
86,27-12-14,Uttar Pradesh,Kanpur,"M/S Associated Chem Pvt Ltd, Fazalganj, Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,210.32,NA
391,01-01-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.74,25.2,171.29,NA
391,01-08-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.78,38.78,162.97,NA
391,29-01-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.62,30.65,125.53,NA
391,02-01-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.13,38.13,193.48,NA
391,02-05-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.03,20.16,229.33,NA
391,02-12-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.4,35.67,187.77,NA
391,15-02-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.87,26.47,226.69,NA
391,19-02-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.92,32.25,251.8,NA
391,22-02-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,213.6,NA
391,26-02-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.46,30.15,190.34,NA
391,03-01-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.27,35.3,217.44,NA
391,03-05-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.01,31.38,243.2,NA
391,03-12-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.01,38.21,230.18,NA
391,15-03-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.98,43.49,223.93,NA
391,19-03-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.81,30.23,250.02,NA
391,26-03-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,250.23,NA
391,29-03-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.4,29.6,222.6,NA
391,04-02-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.78,39.17,218.05,NA
391,04-05-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.94,34.98,223.44,NA
391,04-09-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.78,39.57,233.71,NA
391,16-04-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.3,37.97,241.29,NA
391,19-04-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.94,36,240.46,NA
391,26-04-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.43,39.83,256.28,NA
391,05-03-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.85,30.96,286.09,NA
391,05-07-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.83,36.81,224.93,NA
391,17-05-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.56,36,219.2,NA
391,21-05-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.54,30.36,200.72,NA
391,24-05-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.88,37.48,200.72,NA
391,28-05-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.92,37.48,221.21,NA
391,31-05-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.34,29.77,238.96,NA
391,06-04-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.81,30.92,222.99,NA
391,06-07-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.1,40.2,247.71,NA
391,18-06-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.87,37.63,197.14,NA
391,21-06-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.46,28.67,215.42,NA
391,25-06-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.33,28.67,226.75,NA
391,30-06-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.1,37.9,NA,NA
391,07-02-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.92,37.9,214.95,NA
391,07-05-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.03,32.89,223.17,NA
391,07-09-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.73,31.17,193.78,NA
391,16-07-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.66,28.66,223.59,NA
391,26-07-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.01,33.82,234.17,NA
391,28-07-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.89,26.83,221.86,NA
391,30-07-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6,35.22,191.55,NA
391,08-02-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.81,35.22,214.63,NA
391,13-08-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.76,27.41,205.81,NA
391,16-08-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.79,41.76,225.69,NA
391,20-08-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.78,27.7,222.9,NA
391,23-08-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.77,27.7,217.75,NA
391,27-08-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.78,22.84,222.08,NA
391,09-03-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,162.89,NA
391,09-06-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,NA
391,09-10-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.07,33.54,201.19,NA
391,20-09-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.45,34.04,152.95,NA
391,10-01-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.08,39.5,201.36,NA
391,10-04-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.46,38.67,220.48,NA
391,15-10-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.84,41.45,199.62,NA
391,18-10-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.01,34.92,124.27,NA
391,29-10-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.7,40.12,213.65,NA
391,11-01-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.97,30.88,206.71,NA
391,11-05-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.77,31.24,196.14,NA
391,11-12-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.81,32.98,194.46,NA
391,15-11-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.8,25.37,201.71,NA
391,19-11-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.41,31.53,198.48,NA
391,26-11-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.95,28.08,190.24,NA
391,29-11-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.94,37.58,234.55,NA
391,12-03-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7,29.98,214.1,NA
391,12-06-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.01,27.16,203.52,NA
391,12-10-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.79,31.02,209.79,NA
391,17-12-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.74,29.8,199.85,NA
391,20-12-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,202.34,NA
391,24-12-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.23,25.3,187.99,NA
391,27-12-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.37,37.51,259.34,NA
391,31-12-14,Uttar Pradesh,Kanpur,"Dabauli, Kanpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.42,37.63,182.79,NA
395,01-03-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.27,40.31,235.88,NA
395,01-07-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.01,38.65,NA,NA
395,17-01-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,196.66,NA
395,21-01-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.34,39.08,168.14,NA
395,24-01-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.38,32.78,197.16,NA
395,28-01-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.32,39.46,199.91,NA
395,31-01-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.31,37.04,200.21,NA
395,02-04-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.38,33.37,199.73,NA
395,02-07-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.41,34.43,205.38,NA
395,02-11-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.46,29.94,226.04,NA
395,14-02-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.71,25.96,199.21,NA
395,18-02-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.48,33.7,211.31,NA
395,21-02-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,169.54,NA
395,25-02-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.48,34.21,180.38,NA
395,28-02-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.65,40.55,211,NA
395,03-04-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.65,35.15,190.04,NA
395,03-07-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,175.65,NA
395,03-11-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.36,34.46,184.09,NA
395,14-03-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.83,25.78,221.27,NA
395,18-03-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.02,34.46,192.34,NA
395,21-03-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.89,32.58,218.6,NA
395,25-03-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.42,36.27,193.26,NA
395,04-01-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.5,31.37,200.28,NA
395,04-04-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.59,35.86,211.62,NA
395,04-11-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.35,35.14,196.63,NA
395,15-04-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.32,25.32,204.06,NA
395,22-04-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.44,34.56,191.49,NA
395,25-04-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.88,34.66,194.3,NA
395,29-04-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.52,33.49,190.15,NA
395,05-02-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.49,33.73,202.14,NA
395,05-06-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.56,41.1,203.57,NA
395,05-09-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.49,32.88,206.51,NA
395,16-05-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.15,39.99,212.32,NA
395,20-05-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.33,36.91,197.08,NA
395,23-05-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.56,37.32,192.53,NA
395,30-05-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.96,30.25,194.35,NA
395,06-03-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,162.83,NA
395,06-06-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,8.6,42.07,217.25,NA
395,13-06-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.71,34.84,198.07,NA
395,17-06-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.52,34.4,192.18,NA
395,20-06-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.18,30,201.14,NA
395,24-06-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.43,34.03,203.71,NA
395,27-06-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.37,34.47,196.19,NA
395,07-01-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.25,33.64,180.89,NA
395,07-04-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.19,33.59,197.2,NA
395,07-08-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.57,27.54,193.49,NA
395,07-11-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.25,30.23,206.47,NA
395,15-07-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.61,34.62,192.07,NA
395,18-07-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.67,31.17,190.65,NA
395,22-07-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.24,30.26,186.73,NA
395,08-01-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.36,34.69,196.04,NA
395,08-05-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.6,31.47,218.36,NA
395,08-08-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,7.3,41.23,188.65,NA
395,19-08-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.5,35.71,196.25,NA
395,26-08-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.3,27.86,199.57,NA
395,29-08-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.3,27.29,179.73,NA
395,09-05-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,3.5,12.94,141.58,NA
395,09-09-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.2,31.96,165.17,NA
395,09-12-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.47,28.14,182.83,NA
395,16-09-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.08,25.02,173.17,NA
395,19-09-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.1,33.63,172.73,NA
395,23-09-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,5.17,27.28,182.85,NA
395,26-09-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,4.85,21.66,194.82,NA
395,30-09-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.48,34.25,188.81,NA
395,10-07-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.18,33.83,185.89,NA
395,10-10-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.41,35.12,180.24,NA
395,17-10-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.32,32.87,190.22,NA
395,21-10-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.97,34.68,171.08,NA
395,28-10-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.21,29.57,210.02,NA
395,31-10-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.35,30.84,187.63,NA
395,11-07-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.82,32.11,187.01,NA
395,11-11-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.26,31.25,192.25,NA
395,14-11-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.34,32.13,202.18,NA
395,18-11-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.47,33.5,191.8,NA
395,21-11-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,197.55,NA
395,25-11-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.15,30.21,207.31,NA
395,28-11-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.38,32.7,200.83,NA
395,12-02-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.73,36.37,207.55,NA
395,12-05-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.65,38.08,202.01,NA
395,12-09-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.51,28.93,201.38,NA
395,12-12-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.24,38.15,200.31,NA
395,16-12-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.09,38.11,200.1,NA
395,19-12-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.66,38.39,224.06,NA
395,23-12-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.48,31.25,210.68,NA
395,30-12-14,Uttar Pradesh,Kanpur,"Jajmau,Kanpur",Uttar Pradesh State Pollution Control Board,Industrial Area,6.52,36.76,213.11,NA
109,01-01-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,32,203,NA
109,01-08-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,31,211,NA
109,01-10-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,31,208,NA
109,01-10-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,31,206,NA
109,01-10-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,31,208,NA
109,01-10-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,32,212,NA
109,29-01-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,31,213,NA
109,02-01-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,31,205,NA
109,02-07-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9,31,215,NA
109,02-10-14,Uttar Pradesh,Lucknow,"Kapoor Hotel, Hazratganj, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,31,200,NA
